EventName,SessionName,Track,Category,Level,Selected
PASS Summit 2015,The Rising Importance of Data Analytics for Administrators,BI Information Delivery,General Session (75 minutes),300,0
PASS Summit 2015,Mastering the Excel CUBE Functions,BI Information Delivery,General Session (75 minutes),300,0
PASS Summit 2015,A journey through the Modern Data Warehouse,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2015,Everything You Ever Wanted to Know about DR (now with Azure),Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,0
PASS Summit 2015,Analyzing your ETL Solution with PowerShell,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,"Keeping MonstersInTheCloset,Stress,Communication&Work/LifeBalance",Professional Development,General Session (75 minutes),100,0
PASS Summit 2015,Transactional Replication: Use Case Scenarios,Enterprise Database Administration & Deployment,Lightning Talk (10 minutes),200,0
PASS Summit 2015,"Data Pages, Allocation Units, IAM chains... Oh My! - Storage Internals",Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,"Fantastic Features: Using Service Broker, Encryption and More with AGs",Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Three rules of a deadlock.,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,SSIS Unit and Integration Testing with the Open Source BEST project,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2015,Scaling SQL Server 2014,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),400,0
PASS Summit 2015,2014 SSIS Project Deployment Model: Deployment and Maintenance,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,I will create my own Full-Text Search with Stemmers and Fuzzy.,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2015,Turbo Boost Performance: In-Memory Tables and Index Optimizations,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,Analyzing and Improving I/O Subsystem Performance,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),400,0
PASS Summit 2015,Mastering Plan Guides: Tell The Query Optimizer You're The Boss,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,10 SQL Server Review Findings I Want to Stop Finding!,Enterprise Database Administration & Deployment,General Session (75 minutes),100,1
PASS Summit 2015,Zero to Hero with PowerShell and SQL Server in 1 Session,Enterprise Database Administration & Deployment,General Session (75 minutes),200,1
PASS Summit 2015,Enhance your DBA skills into the Cloud,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,0
PASS Summit 2015,"Goodbye Next Next Next, Hello Automated Installs",Enterprise Database Administration & Deployment,General Session (75 minutes),200,1
PASS Summit 2015,Slicing and Dicing: Attributes and Hierarchies in SSAS 2014,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2015,Using PowerShell to Automate SQL Server Data Warehouse Development,Enterprise Database Administration & Deployment,Half-Day Session (3 hours),300,0
PASS Summit 2015,Zero to Hero with PowerShell and SQL Server,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),200,0
PASS Summit 2015,An Introduction to Report Writing in SQL Server Data Tools,BI Information Delivery,General Session (75 minutes),100,0
PASS Summit 2015,Scaling Out Relational Database in Azure. Myth or Reality?,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,Getting Started With Microsoft's Analytics Platform System,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
PASS Summit 2015,Do You Have A Case Of Mistaken IDENTITY?,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2015,"RoboDBA - Your own DBA assistant, written in Powershell, by you",Enterprise Database Administration & Deployment,Pre-Conference Session (full day),400,0
PASS Summit 2015,"High Performance, Scalable Asynchronous Processing using Service Broker",Application & Database Development,Pre-Conference Session (full day),300,0
PASS Summit 2015,DBA Team Building From Scratch,Professional Development,Pre-Conference Session (full day),100,0
PASS Summit 2015,Getting Started with In-Memory OLTP,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,Introduction to SQL Server Query Operators,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2015,Query Optimizer: What’s New in SQL Server 2014,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2015,PoshDBA: Practical PowerShell for the DBA,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,"Ok, let's set MAX memory for SQL Server to 0, I guess this means MAX.",Enterprise Database Administration & Deployment,Lightning Talk (10 minutes),200,0
PASS Summit 2015,Columnstore Indexes in SQL Server 2014: Flipping the DW Faster Bit,Application & Database Development,General Session (75 minutes),200,1
PASS Summit 2015,Big Data Automation with HDInsight,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
PASS Summit 2015,Optimizing your datawarehouse for OLAP Processing,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,SSIS Templates Can Make Your Life Easier,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,Optimizer Statistics for Optimal Performance,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Introduction to Replication from concepts to a running system!,Enterprise Database Administration & Deployment,General Session (75 minutes),100,0
PASS Summit 2015,Treat Your Presentations like You Treat Your Data,Professional Development,Lightning Talk (10 minutes),200,0
PASS Summit 2015,Getting to Your Backup Happy Place with Powershell,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,DQ What? DQ Who? DQ How?,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,tSQLt Deep Dive,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2015,Tuning and Troubleshooting Transactional Replication,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,"Collect, Analyze, and Report I/O Metrics for All Your Databases at Once",Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,The need for Speed : SMO Internals for High Performance Automation,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Getting Started with Microsoft Azure and SQL Databases,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Delivering Analytics with Excel 2013: 10 Secrets for Success,BI Information Delivery,General Session (75 minutes),100,0
PASS Summit 2015,Using Automated Tests to Raise Code Quality,Application & Database Development,General Session (75 minutes),200,1
PASS Summit 2015,Data Augmentation with Excel Power Tools,BI Information Delivery,Half-Day Session (3 hours),200,0
PASS Summit 2015,SQL Server Defaults SUCK!!,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,Database DevOps Practices,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2015,HDInsight - A Workshop Based Exploration,"BI Platform Architecture, Development & Administration",Pre-Conference Session (full day),200,0
PASS Summit 2015,Get Testing with tSQLt,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2015,Panel: Will the DBA Job of the Future Still Involve DBAs?,Professional Development,General Session (75 minutes),200,1
PASS Summit 2015,Architecting and Deploying SharePoint 2013 as a BI Platform,"BI Platform Architecture, Development & Administration",Pre-Conference Session (full day),300,0
PASS Summit 2015,Automating SQL Server Processes with Powershell,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,The Enterprise Scripting Workshop,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),200,1
PASS Summit 2015,Predictive Analytics in the Enterprise,"BI Platform Architecture, Development & Administration",Pre-Conference Session (full day),200,0
PASS Summit 2015,Survey of the Microsoft Azure Data Landscape,Application & Database Development,General Session (75 minutes),200,1
PASS Summit 2015,Taking the Scare out of Monster Reports,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,1
PASS Summit 2015,OIO: A Missing Link for SQL Server Storage Performance,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,Making the Leap from Developer to DBA,Professional Development,General Session (75 minutes),100,0
PASS Summit 2015,Congratulations! You're a DBA! Now What?!!,Enterprise Database Administration & Deployment,General Session (75 minutes),100,0
PASS Summit 2015,"The Session About ""Stuff""",Application & Database Development,Lightning Talk (10 minutes),100,0
PASS Summit 2015,Hadoop Deployment: In and out of the clouds,"BI Platform Architecture, Development & Administration",Half-Day Session (3 hours),200,0
PASS Summit 2015,Top-tier DBA: Seven Secrets of the World’s Best Database Administrators,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Integrating SQL Server Analysis Services with Hadoop,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,"Deadlock, Block & Two Smoking Barrels: Wrangle Blocks & Deadlocks",Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Minion Maintenance and Backup Solutions,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,End-to-End SQL Server High Availability and Disaster Recovery,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,0
PASS Summit 2015,Performance Proof - SQL Server Trace Flag and Configuration Settings,Enterprise Database Administration & Deployment,Half-Day Session (3 hours),300,0
PASS Summit 2015,SQL Server Partitioning for Performance,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2015,Using Microsoft Azure as a SQL Server Disaster Recovery Alternative,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,From Technician to CEO: A Roadmap for Advancing Your Career,Professional Development,General Session (75 minutes),200,1
PASS Summit 2015,SQL Server Memory dump. What it is telling you?,Enterprise Database Administration & Deployment,General Session (75 minutes),500,0
PASS Summit 2015,Untangling the spaghetti: Patterns and Anti-Patterns in SQL and ETL development,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2015,Agile Analytics: Gaining velocity and improving quality using automated builds and deployments,"BI Platform Architecture, Development & Administration",General Session (75 minutes),400,0
PASS Summit 2015,Hadoop Essentials for the SQL Server Professional,Application & Database Development,Pre-Conference Session (full day),200,1
PASS Summit 2015,"Upgrade, Migration and Bacon Planning for SQL Server 2014 and 2016",Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,1
PASS Summit 2015,"Inside Wait Types, Latches, and Spinlocks",Enterprise Database Administration & Deployment,Half-Day Session (3 hours),500,1
PASS Summit 2015,Kerberos - I'm not dead yet!,Enterprise Database Administration & Deployment,General Session (75 minutes),400,1
PASS Summit 2015,Finding root cause for unexplained Availability Group failover,Enterprise Database Administration & Deployment,General Session (75 minutes),400,1
PASS Summit 2015,How to be a Ninja: Troubleshooting SQL performance on Azure Virtual Machines,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,1
PASS Summit 2015,Improving Performance of Big Data Solution,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,"Building Solutions Using Azure Data Factory, HDInsight, and more","BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2015,Introduction to Azure Data Factory,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
PASS Summit 2015,Analytics for  SQL Server and BI Professionals,Professional Development,Half-Day Session (3 hours),200,0
PASS Summit 2015,Data Visualization and Storytelling with Power BI,BI Information Delivery,General Session (75 minutes),200,0
PASS Summit 2015,"Up, Up &amp; Away. Getting started with SQL Server in Microsoft Azure",Enterprise Database Administration & Deployment,General Session (75 minutes),100,0
PASS Summit 2015,What&#39;s new in the Power BI Hybrid Data Connectivity story?,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,Building Elastic SaaS Applications with Azure SQL Database,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2015,Elastic Query for Azure SQL Database -- Deep Dive,Application & Database Development,General Session (75 minutes),400,0
PASS Summit 2015,Temporal and JSON in SQL Server 2016,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2015,Actionable Insights for Effortless Azure SQL Database Management!,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Uncover a Hidden Gem - Using PBM and EPM,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,Performance First - looking at your Query Plans,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Advanced Analytics with Revolution R Enterprise,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,Enhancements in SQL Server 2016 for a screaming performance,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,What&#39;s new in Excel 2016 for Business Analytics,BI Information Delivery,General Session (75 minutes),200,0
PASS Summit 2015,Advanced Analytics with R in SQL Server 2016,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2015,BI Power Hour,BI Information Delivery,General Session (75 minutes),200,1
PASS Summit 2015,Data factory deep dive: best practices for hybrid data movement,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2015,Upgrading and Migrating SQL Server databases to Azure SQL Databas,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2015,EMBARGOED Enabling Data Source Discovery with Azure Data Catalog,BI Information Delivery,General Session (75 minutes),300,0
PASS Summit 2015,EMBARGOED Azure Data Catalog REST API Deep Dive,BI Information Delivery,General Session (75 minutes),400,0
PASS Summit 2015,Gaining IoT Insight with Real-Time Predictive Analytics,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,Unlocking Real-Time IoT Insight,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,Azure DocumentDB - Common Use Cases and Success Stories,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2015,The Evolution of Data from SQL to NOSQL,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2015,Data Analytics with Azure DocumentDB + HDInsight + PowerBI,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,Scaling a Multi-Tenant Application with Azure DocumentDB,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2015,SQL Sentry's Tools for Tuning,Enterprise Database Administration & Deployment,General Session (75 minutes),200,1
PASS Summit 2015,SQLCAT: Azure SQL Database Customer Experiences and Lessons Learned,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,SQLCAT: Azure SQL Data Warehouse Lessons Learned and Customer Stories,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,SQLCAT: SQL Server 2016 Columnstore Customer Scenarios and Best Practices,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,SQLCAT: Azure SQL VM Design Patterns and Customer Stories,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,SQLCAT: SQL Server HA DR Customer Panel -- 7 Habits of people who build highly available systems,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,Integrating with Power BI Using Developer APIs,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Building Content Packs for Power BI,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Power BI Desktop Overview,BI Information Delivery,General Session (75 minutes),300,1
PASS Summit 2015,"Deep Dive into Data Preparation, Modeling & Analytics using Power BI Desktop ",BI Information Delivery,General Session (75 minutes),300,1
PASS Summit 2015,Real Time Business Analytics Using Power BI for a Customer Scenario,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Cortana Analytics Deep Dive: Information Management,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Cortana Analytics Deep Dive: Preconfigured Solutions,"BI Platform Architecture, Development & Administration",General Session (75 minutes),400,1
PASS Summit 2015,AlwaysOn in SQL Server 2016 ,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,Temporal and JSON in SQL Server 2016 and Azure SQL Database ,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,Overview of ColumnStore Index in SQL Server 2016 and Azure SQL Database ,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,IoT and Operational analytics with HBase,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2015,Spark SQL - Exploratory analytics with Big Data,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Understanding Real World Big Data Scenarios,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,1
PASS Summit 2015,U-SQL: ‘THE’ Language for Big Data,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,PolyBase in SQL Server 2016 and Azure SQL DW,Application & Database Development,General Session (75 minutes),300,1
PASS Summit 2015,[EMBARGO] Project Helsinki,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,"SQL Server 2016 on Flash: Fast Track DW, SOFS, Columnstore, & AlwaysOn","BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Power BI Overview ,BI Information Delivery,General Session (75 minutes),300,1
PASS Summit 2015,FOUNDATION SESSION:  Advanced Analytics,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2015,Analytics Platform System Best Practices,Application & Database Development,General Session (75 minutes),300,1
PASS Summit 2015,Building Applications on Azure Data Lake,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Application Patterns for Azure SQL Database ,Application & Database Development,General Session (75 minutes),300,1
PASS Summit 2015,Azure SQL Database Investments and Roadmap,Application & Database Development,General Session (75 minutes),200,1
PASS Summit 2015,Foundation Session: Developing Modern Applications on Azure,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2015,U-SQL Query Execution and Performance Tuning,"BI Platform Architecture, Development & Administration",General Session (75 minutes),400,1
PASS Summit 2015,Query optimization and Query Store in SQL Server 2016 and Azure SQL Database ,Enterprise Database Administration & Deployment,General Session (75 minutes),400,1
PASS Summit 2015,Lightning Talks 101,Enterprise Database Administration & Deployment,Lightning Talk (75 minutes),100,1
PASS Summit 2015,Lightning Talks 102,Application & Database Development,Lightning Talk (75 minutes),100,1
PASS Summit 2015,SQL Sentry Performance Boot Camp - Vendor Session,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,1
PASS Summit 2015,Advanced Analytics with R in SQL Server 2016 ,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2015,Foundation Session: Microsoft Business Intelligence,BI Information Delivery,General Session (75 minutes),200,1
PASS Summit 2015,Accelerating your Business with a Modern Data Strategy             ,Application & Database Development,Keynote (90 minutes),100,0
PASS Summit 2014,DBA Guide to the Cloud,Cloud Application Development & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,"SQL Internals, Recovery Models, & Backups! OH MY!",Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Using PowerShell to Manage Cloud Integrated Data Platforms ,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2014,Securing a Multi-Database Application,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,SSIS Data Flow Engine: Under the Hood ,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,Better Performance through Parallelism,Application & Database Development,Pre-Conference Session (full day),400,1
PASS Summit 2014,Index Compression – Possibility Better Than Free Beer!,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2014,Deploy and configure your SQL Server for best performance,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,0
PASS Summit 2014,Top 10 DBA mistakes that affect SQL Server performance,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2015,Data Management for Internet of Things (IoT),Application & Database Development,Keynote (90 minutes),100,0
PASS Summit 2015,BI on Big Data: Bridging the Gap,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,1
PASS Summit 2015,What’s New for Business Analytics in Excel 2016,BI Information Delivery,General Session (75 minutes),200,1
PASS Summit 2015,Speaker Idol Round 1,Professional Development,General Session (75 minutes),100,1
PASS Summit 2015,Speaker Idol Round 2,Professional Development,General Session (75 minutes),100,1
PASS Summit 2015,Speaker Idol Round 3,Professional Development,General Session (75 minutes),100,1
PASS Summit 2015,Community Session: Staying Involved with PASS,Professional Development,General Session (75 minutes),100,1
PASS Summit 2014,A Tale of Four Wizards,BI Information Delivery,Lightning Talk (10 minutes),100,0
PASS Summit 2014,Things You Can Find in the Plan Cache,Enterprise Database Administration & Deployment,General Session (75 minutes),400,0
PASS Summit 2014,The dangerous beauty of Bookmark Lookups,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2014,UNIQUEIDENTIFIER as Primary Keys,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,"Latches, Spinlocks, and Lock Free Data Structures",Enterprise Database Administration & Deployment,General Session (75 minutes),400,1
PASS Summit 2014,Joins in SQL Server - as easy as ABC!?,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2014,From 0 to DAX ,"BI Platform Architecture, Development & Administration",Pre-Conference Session (full day),300,1
PASS Summit 2014,Inside xVelocity InMemory Engine (VertiPaq),"BI Platform Architecture, Development & Administration",General Session (75 minutes),400,0
PASS Summit 2014,Understanding Restore Methods to Ensure Database Recovery,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Data Visualization,Application & Database Development,Lightning Talk (10 minutes),100,0
PASS Summit 2014,SQL Server 2014 In-Memory OLTP – Be Judicious!,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Maintaining High Performance When Using Encryption,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2014,Nightmare on NOLOCK Street,Application & Database Development,Lightning Talk (10 minutes),100,0
PASS Summit 2014,Branding Yourself for a Dream Job,Professional Development,General Session (75 minutes),100,0
PASS Summit 2014,Continuous Integration for Databases,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2014,Shelving and Bagging: Introduction to NoSQL Databases,Cloud Application Development & Deployment,General Session (75 minutes),100,0
PASS Summit 2014,Understanding Transaction Isolation Levels,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,The DBA is Dead.  Long Live the DBA.,Professional Development,General Session (75 minutes),300,0
PASS Summit 2014,A Head First Dive into the Integration Services Catalog,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
PASS Summit 2014,Who's in Control? Use Sql Server Resource Governor to find out,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Divide and Conquer - Scale out using Federated Databases in Azure,Cloud Application Development & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Build BI Apps for Write-back Scenarios in 60 mins or less,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,Automate your database development w/ SSDT & VisualStudioOnline!,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,You have the Power: Analyzing Dynamics Online Data,BI Information Delivery,General Session (75 minutes),200,0
PASS Summit 2014,Administering and Managing the Power BI Environment,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,1
PASS Summit 2014,DAX Demystified,BI Information Delivery,General Session (75 minutes),200,0
PASS Summit 2014,The Business Intelligence Management Data Mart,"BI Platform Architecture, Development & Administration",General Session (75 minutes),400,0
PASS Summit 2014,Agile & Lean Database Administration,Professional Development,General Session (75 minutes),100,0
PASS Summit 2014,DANGER: The Art and Science of Presenting,Professional Development,General Session (75 minutes),100,0
PASS Summit 2014,The Elephant in the Room: A DBA's Guide to Hadoop and Big Data,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,1
PASS Summit 2014,Power Query: Business Users and ETL Developers Hug Day,BI Information Delivery,General Session (75 minutes),300,1
PASS Summit 2014,Avoiding ETL Costly Mistakes,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2014,Crossing the Streams: Filestream and FileTables in SQL Server,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2014,Field Benchmarking  Buffer Pool Extension in SQL Server 2014,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Interviewing Techniques: Peeling Back the Cover,Professional Development,Lightning Talk (10 minutes),100,0
PASS Summit 2014,Getting started with Big Data and Business Intelligence,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,Get to Know HDInsight and Start Mining Big Data,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,1
PASS Summit 2014,A deep dive into SQL Server Plan Cache Management ,Enterprise Database Administration & Deployment,Half-Day Session (3 hours),400,0
PASS Summit 2014,Why and how should I take care of statistics?,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Dealing with Multipurpose Procs and PSP the RIGHT Way!,Enterprise Database Administration & Deployment,General Session (75 minutes),300,1
PASS Summit 2014,"The Necronomicon, SQL Server Book of the Dead",Enterprise Database Administration & Deployment,General Session (75 minutes),400,0
PASS Summit 2014,"Lock, Block and Two Smoking Barrels - SQL Server Concurrency",Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Encrypt All the Things: A Walk Through Encrypting Your Data ,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Anti-Forensics-When the bad guys WIN! ,Enterprise Database Administration & Deployment,General Session (75 minutes),400,0
PASS Summit 2014,Twice in a Lifetime: T-SQL Refactoring 101,Application & Database Development,General Session (75 minutes),200,1
PASS Summit 2014,Doing EVEN MORE with Less: SQL Server Policy-Based Management,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Handling Tough Interview Questions,Professional Development,Lightning Talk (10 minutes),100,0
PASS Summit 2014,Ground Your Data: Getting Your Boss's Head Out of the Clouds,Cloud Application Development & Deployment,General Session (75 minutes),100,0
PASS Summit 2014,Top 10 Things I Hate About Windows Azure SQL Database,Cloud Application Development & Deployment,Lightning Talk (10 minutes),100,0
PASS Summit 2014,Top 10 Things I Love About Windows Azure SQL Database,Cloud Application Development & Deployment,Lightning Talk (10 minutes),100,0
PASS Summit 2014,"Big Data vs Many data, with a deep dive into the PDW","BI Platform Architecture, Development & Administration",Pre-Conference Session (full day),200,0
PASS Summit 2014,The Encryption Primer,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,SSIS Patterns-Performance testing and optimisation using Hashing,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2014,DAX 101,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
PASS Summit 2014,Monitoring Databases in a Virtual Environment,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Manage your BI/Database Projects Like a Hero,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,How I threw away my career.,Professional Development,Lightning Talk (10 minutes),200,0
PASS Summit 2014,SSIS Templates Can Make Your Life Easier,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2014,SharePoint essentials for DBAs,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Getting Started with Hekaton (In-Memory OLTP),Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,All about Execution Plans ,Application & Database Development,Pre-Conference Session (full day),300,0
PASS Summit 2014,Extended Events to the Rescue,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,SQL Server and Application Security for Developers,Application & Database Development,General Session (75 minutes),300,1
PASS Summit 2014,Practical Performance Monitoring in SQL Server,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,0
PASS Summit 2014,Optimizing Database Access and Digging Into the .Net SqlClient,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2014,Structured Chaos: Techniques for Using Power BI Effectively,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
