RegistrationID,RegDate,JobFunction,City,Region,Country,RegYear,UserGuid
9D7CFBCA-850D-4A1E-A5BB-D08387CCB0EB,7/10/2015,Database Administrator,Centennial,CO,United States,2015,94DC68A1-9F4B-4CEB-A57A-6F702D14B6B6
9805FC89-0127-46FF-9E00-D0841AE5BE22,10/6/2015,Architect (Data / Systems / Information),Mahwah,NJ,United States,2015,D8CB5FA1-6A6A-44E2-865C-372279CAB6DF
99F21DBE-EA88-4093-A3C2-D08C753D88FC,9/17/2015,Architect (Data / Systems / Information),Mexico City,,Mexico,2015,15D22929-ADF5-4F7E-922E-5BCEA08A1773
82D0FD5D-8AC6-4BFC-92D7-D0AA6BA53273,8/21/2015,Database Administrator,Nashville,TN,United States,2015,159E7A0E-CC97-486D-BEB7-8F646F49F8A1
39406FEE-4093-4BD8-9560-D0AEE7989646,9/23/2015,Developer,Heathrow,FL,United States,2015,NULL
B5E0FAF9-363D-4F71-A4E5-D0CAB958DDD7,9/4/2015,Other,Portland,OR,United States,2015,BEA6F999-6347-4AC9-887E-911DE0A3AD41
3D611CF2-F277-4800-9307-D0CF2B2C9156,7/10/2015,Developer,Centennial,CO,United States,2015,NULL
2BF1D9D3-FF96-4044-B6B8-D0D920509254,8/6/2015,Database Administrator,Altamonte Springs,FL,United States,2015,C9A511B5-B37C-4C7E-8F22-DE535706EE8A
278A1F7C-CEC4-4A22-B5BA-D0DC25CC852C,4/14/2015,IT Manager / Director / Executive,Wenatchee,WA,United States,2015,10B20D0C-6514-4EA8-85B4-52EB166A7BD0
89458F3E-33D0-4607-B3B3-D0E799A1CC81,9/29/2015,Analyst (Business / Data / Systems),Tarrytown,NY,United States,2015,0EDF9C12-47AB-4A0D-A0A0-96CEC5DFF4B1
CBDED584-04C8-4AF0-ADDF-D0F59BF9AB11,7/9/2015,Database Administrator,Burlington,VT,United States,2015,E8D0A568-F891-4199-AD43-D51E66720D7A
87064A53-4DB5-4975-B139-D0F73D35030F,8/19/2015,Database Administrator,Ashland,OR,United States,2015,7E10FE73-7EA1-4747-8CA6-9718DECFEDCD
4D17A40B-ECA5-4A21-8FA6-D0FD5334179E,7/31/2015,IT Manager / Director / Executive,Winter Haven,FL,United States,2015,NULL
42BEBA81-4B9C-460D-8BC1-D12BDDC4BBA0,12/1/2014,Database Administrator,Mequon,WI,United States,2015,B31F559B-9652-47FF-B785-3D96AAB02687
C8343BE2-66CE-4E29-B399-D15C80A0BFB8,8/26/2015,IT Manager / Director / Executive,Foster City,CA,United States,2015,11ECB154-DE44-49C5-90C1-982B409C434D
8BE9096E-4974-470E-90F1-D16937D66B81,10/21/2015,Other,Redmond,WA,United States,2015,NULL
BBE2960A-F7CF-48FF-8734-D17753A188B5,5/6/2015,IT Professional,Sunnyvale,CA,United States,2015,A0D41825-C504-411C-A44D-ACAF180EE696
E04C4619-09CB-4783-B1DA-D17926F528ED,6/11/2015,Database Administrator,Omaha,NE,United States,2015,NULL
B4BF2EC5-D94A-47E1-9CE8-D17AFFD981F8,8/26/2015,Architect (Data / Systems / Information),Thompsons Station,TN,United States,2015,D913FBDF-37AD-49D2-A1C7-D1EC02C7CCF5
843674EC-808C-4130-92CA-D17CEA55E757,4/3/2015,IT Professional,Seattle,WA,United States,2015,A1ABC7FF-D155-409F-A026-FF2B2225839E
8BF09FB4-DE20-4F91-AF76-D17F742DC2CE,8/31/2015,Other,Chapel Hill,NC,United States,2015,NULL
584A403D-2CDF-49F6-97B2-D1916C408A72,7/14/2015,Database Administrator,Colorado Springs,CO,United States,2015,E787BEB9-3328-4439-824C-03F214C64075
7056EB54-F453-4E98-A798-D192AB71169D,9/30/2015,IT Manager / Director / Executive,Galveston,TX,United States,2015,B8DA7D89-0BAF-4482-9379-87E9EF60F07F
C4C5F389-CCBD-4412-B8E7-D19A7830131B,10/14/2015,Architect (Data / Systems / Information),Hayward,CA,United States,2015,50899852-F4FE-43A4-9093-EDE03B8CAE20
3659002B-2B4F-4C53-8D55-D1AABE842BEA,8/4/2015,IT Manager / Director / Executive,St. Petersburg,FL,United States,2015,354A28C4-4246-4157-8382-904D62C9D1A6
0F9DB4AE-0489-4E57-87FF-D1AB87866ADA,10/5/2015,Database Administrator,Allen,TX,United States,2015,NULL
4ED5D544-848F-4BEE-B3AF-D1B8A9C219C1,8/21/2015,IT Professional,Denver,CO,United States,2015,916395C9-A2F8-46D9-A797-39A833B21184
69A3320A-7D61-49A7-8C70-D1C30DBEED22,9/30/2015,IT Professional,Minneapolis,MN,United States,2015,NULL
627AE267-B1A8-4DA4-A139-D1C4387CF52A,9/10/2015,Analyst (Business / Data / Systems),Atlanta,GA,United States,2015,NULL
30FC6F2E-C5AE-4C34-8C03-D1D4A3D9CC95,7/31/2015,Database Administrator,Spring Valley,NY,United States,2015,A0B8D0A8-035E-48B4-8A4B-DBEEAE185EF3
93EF4C1D-A3CB-4748-B381-D1D521365C8F,7/10/2015,Database Administrator,Des Moines,IA,United States,2015,5289F21C-6410-4FF9-AED4-8F52E7F05CCF
ADE853D0-4341-4845-B031-D21D158AECA9,10/23/2015,,Bellevue,WA,United States,2015,NULL
57C398C4-8807-4D3C-92A5-D21E80706EDE,10/19/2015,Line of Business Manager / Director / Executive,Redmond,WA,United States,2015,7EF61BD6-7A49-4E22-A9C0-E58F55D267B5
42EB36C8-29AB-401A-9246-D21FB2EF48C5,9/30/2015,Database Administrator,New York,NY,United States,2015,7B51604D-3D4C-4675-942C-BD42DA0F2E25
8CFD8C7D-7B4E-4D90-983F-D2287CF83F9F,6/28/2015,BI and/or Analytics Practioner,Portela LRS,,Portugal,2015,8CEA0685-CDCA-41F5-80C4-14044EFF6D41
D418AC8D-68FA-4F5F-9DD7-D27BD2CCF9FA,10/13/2015,Line of Business Manager / Director / Executive,Bellevue,WA,United States,2015,NULL
7FD6082E-AE79-4452-9108-D29B3E5AF549,9/22/2015,Database Administrator,Kennewick,WA,United States,2015,NULL
DDD2938E-305F-49BE-BCB6-D2B13E92DCA7,10/8/2015,Developer,Irvine,CA,United States,2015,7801FE73-6F5C-4CFC-883B-2C8907E514BF
3A7B16DD-D8DD-4461-8E47-D2B5DAD2E976,3/3/2015,Database Administrator,St. Paul,MN,United States,2015,28DA1BDC-337E-45A4-8324-2EBEC4E0E7CF
1E2A924E-BA5B-4B28-94A1-D2C1571492C5,5/16/2015,IT Manager / Director / Executive,Missouri City,TX,United States,2015,2C6779DF-59E5-44BB-9451-C258C661E067
CB8C4EE9-0211-4B3B-ABDF-D2C80EBCE4B3,9/18/2015,Architect (Data / Systems / Information),Phoenix,AZ,United States,2015,02E2AE75-7033-498D-A09D-081E3C03FBD3
ADD1DB8D-5B05-4D40-86EE-D3041F1C2277,8/28/2015,IT Professional,Malvern,PA,United States,2015,1321D153-E7AB-4E7E-8102-C074FB104BD1
22E78696-39D8-404E-A66B-D31056E11749,10/14/2015,IT Professional,Bremerton,WA,United States,2015,4CECE282-3DF6-4516-992C-D4FDCE58F040
EACC9DF4-4D4D-4842-9745-D316E4F3794A,8/1/2015,IT Professional,Halmstad,,Sweden,2015,98B80812-B45A-4671-A1E5-620AEE94BD35
D14F079F-0D63-48A1-8A34-D3349FB63012,9/1/2015,IT Manager / Director / Executive,Purchase,NY,United States,2015,NULL
06F1C6EF-8605-4F0B-BDBB-D33B3A2899A7,1/7/2015,Developer,New York,NY,United States,2015,14BE03E5-44B0-4530-B438-8FE01C0F81C4
5971E393-ACEC-419C-8868-D34568EAFED4,7/9/2015,Analyst (Business / Data / Systems),Bothell,WA,United States,2015,E97C6F34-84E8-473A-89E3-6A1EDFF10C08
2787CA7D-6C52-4240-AAEE-D3530A013651,5/13/2015,Database Administrator,Portland,OR,United States,2015,5440B889-CAFF-487C-A85C-5C853718A6A1
625A71FC-220C-47CE-B6FA-D353B0487BA6,9/16/2015,Architect (Data / Systems / Information),El Segundo,CA,United States,2015,NULL
560FE6D9-7598-4161-BF5C-D36C8F2A6FA3,9/16/2015,BI and/or Analytics Practioner,Portsmouth,NH,United States,2015,FB9E6924-F433-4791-BC35-1AC75F1506A2
8387514C-2B82-491E-89CC-D37C9102312C,9/14/2015,Architect (Data / Systems / Information),Everett,WA,United States,2015,56E736AC-E571-47F4-86B0-9DE394C40F24
C872320C-57A7-49DF-9B69-D38FB451BC95,10/23/2015,Architect (Data / Systems / Information),Hillsboro,OR,United States,2015,B1CD1E41-27BB-4B68-8388-87E803FFA26F
704DF9FD-921D-4DD8-9B34-D3B64B3E0CF0,7/8/2015,Developer,Appleton,WI,United States,2015,NULL
A8FCC3BA-62E7-4039-827B-D3C2C749900D,6/23/2015,Database Administrator,Columbia,MO,United States,2015,88357D2B-A45C-4A4E-BBA3-4E6D39D97BDF
ADF6526E-E370-43EF-9790-D3C38195DB81,7/13/2015,Database Administrator,Boston,MA,United States,2015,0851067C-3AF2-4771-A91A-925F9C622E80
94A8CD63-CE81-4D31-ADA8-D3C83FAB8329,10/21/2015,,Austin,TX,United States,2015,B5632C93-9C0B-488F-A484-EAE24FD9627D
7A254B00-0431-498F-A6E6-D3D4D53DACC2,4/16/2015,BI and/or Analytics Practioner,Chicago,IL,United States,2015,NULL
3E96A825-CBEA-4D4B-AE76-D3E0815A5900,6/22/2015,Database Administrator,Pennington,NJ,United States,2015,D90F69A8-7911-44D3-A36B-6B03F219543C
E2AE50E8-EE79-48D8-AAFE-D3E5EBB19785,1/3/2015,Database Administrator,Scottsdale,AZ,United States,2015,NULL
854DF4D7-79C7-484C-9CD6-D3ED3528E310,7/10/2015,Database Administrator,Washington,DC,United States,2015,3D6164F2-7056-4C8A-A6E9-0AB524C6B5D0
7246A290-BBBC-4AFE-AFE7-D43D7A882C29,4/16/2015,IT Professional,Mayfield Village,OH,United States,2015,EE455475-25CD-4D60-849F-FA063B53EB45
99F3E434-6AF1-41DE-81DC-D4659F3EBEBD,9/20/2015,Architect (Data / Systems / Information),Suwanee,GA,United States,2015,AE598178-9F7D-46C3-96A1-8237F6D433A3
0B9EAE9D-9587-42FC-8D76-D49AA02EF561,1/8/2015,Database Administrator,St. Paul,MN,United States,2015,F281DD73-7084-430B-8C3E-33F3EC610538
15ECB1F5-A3D0-44E0-8034-D4BD7F271B34,7/21/2015,Other,Eden Prarie,MN,United States,2015,NULL
B5A89882-71CE-4522-9AF8-D4C0B2D9E6DC,9/4/2015,Developer,Phoenix,AZ,United States,2015,DEE426F6-C9E1-4418-8AD0-0D19A856F44D
F675D583-2128-4A5C-A6C5-D4D308C6A9C7,7/28/2015,Other,Boulder,CO,United States,2015,NULL
206EA09F-D8EE-46B3-8BAA-D4F7E1328551,7/1/2015,Other,Palo Alto,CA,United States,2015,EA3960C8-8A9B-4907-9867-4F153236CA2F
B233B23C-BEC0-42F4-AED8-D50DEADAC15A,1/11/2015,Architect (Data / Systems / Information),Bogota,,Colombia,2015,B4798124-8E23-4263-9BBC-CF4546713311
3F08A0B2-F1D0-415C-B4A9-D52A7B23AB86,9/1/2015,Architect (Data / Systems / Information),Seattle,WA,United States,2015,3EC459EA-20C2-4BBD-83F8-8C5B244808E4
FFBC84EB-D025-4AE8-8917-D531091A35B1,8/31/2015,Database Administrator,Dallas,TX,United States,2015,94D187D0-E971-4D42-A858-D61095B52CA5
45E6EE86-D7BE-4CD0-83DB-D53EBE38A62B,7/9/2015,BI and/or Analytics Practioner,Spring Hill,,Australia,2015,48A01C26-355D-4963-92AF-0B27EBA7AC73
51E9B3F6-4870-4E96-96A9-D56BAD19F8A4,7/8/2015,Database Administrator,Thornton,CO,United States,2015,53083F3A-E21C-4250-AF05-30C4113DC73C
4C638D7D-E196-4585-A5BC-D56D5CB19732,7/10/2015,Analyst (Business / Data / Systems),Waterloo,WI,United States,2015,17726ADC-A01E-49B6-912D-8E5154F6059D
DCB1A6F6-9BC5-4AB0-AF44-D5868D25A1F8,7/10/2015,Database Administrator,Tumwater,WA,United States,2015,NULL
A15ABA53-9351-47FA-B13B-D58E578D6E6D,7/7/2015,Analyst (Business / Data / Systems),Visalia,CA,United States,2015,3A2CD760-BE24-47BF-ABC9-6E8B46A2A04D
5EBBAD74-F29F-4190-BD96-D58EB2CEEDA8,8/5/2015,Architect (Data / Systems / Information),Plano,TX,United States,2015,NULL
D3B1D004-85B4-450E-A3D7-D596F944A8C0,7/10/2015,Developer,Fort Wayne,IN,United States,2015,NULL
E5AA447F-BBB0-40F6-94D9-D599E6F4012D,10/12/2015,IT Manager / Director / Executive,Webster,NY,United States,2015,A025A07C-94B4-4127-8960-D971515A60BF
8A396F4A-6129-4681-A763-D5A889DF08F7,7/8/2015,Architect (Data / Systems / Information),Tommerup,,Denmark,2015,6136F6C5-CC4B-4162-8F2D-FD3DDF28662C
EAD5B544-8687-42A0-804A-D5AC2419772A,5/27/2015,Analyst (Business / Data / Systems),Port Orchard,WA,United States,2015,93DA45CA-768E-430E-94FF-39E967458FC4
8C493015-F598-4B25-A4EC-D5B2057C3668,9/1/2015,Database Administrator,Nashville,TN,United States,2015,NULL
2CBB0EB2-12EF-4A58-9282-D5D3F6809F4E,1/11/2015,Architect (Data / Systems / Information),Esbo,,Finland,2015,E35ADD3E-7DD1-4335-88C9-35E5121E54A1
44CB20CE-980B-4C08-9EA7-D5D4AB361009,8/31/2015,IT Manager / Director / Executive,East Lansing,MI,United States,2015,A1566139-BB44-4C2F-B701-1A7025309FC2
9EE04B95-A3FF-4B38-A68E-D5D9C9F0A8A7,8/14/2015,IT Manager / Director / Executive,La Habra,CA,United States,2015,18601A1A-4F0A-4AB9-B366-F450EB8E5F2E
044E1F67-4B47-4CD0-AAC7-D5DA99908A28,10/8/2015,Developer,Irvine,CA,United States,2015,B018FA53-0A46-4089-8794-61A0782F9212
0BABDDD1-34CF-4F8D-B359-D608E638F159,7/12/2015,Architect (Data / Systems / Information),Centennial,CO,United States,2015,NULL
8D76D8A1-E356-42D2-9BAB-D628A8A7C165,7/7/2015,Architect (Data / Systems / Information),Pittsburgh,PA,United States,2015,NULL
D954D9C5-0DF1-416F-A12F-D62CA5F512B9,7/1/2015,BI and/or Analytics Practioner,Herts,,United Kingdom,2015,NULL
8691CBA1-3940-4EC4-B64D-D62D3793A05D,10/15/2015,Other,Memphis,TN,United States,2015,NULL
B9CBF6BF-9678-4AD8-82E8-D636A9D75772,7/10/2015,Database Administrator,McKinney,TX,United States,2015,DCC067C0-E28D-43F8-B25D-7C36ACD9196B
89581036-AA21-417B-BC00-D63C6510E603,10/20/2015,Other,Redmond,WA,United States,2015,21304E4C-DCF8-4896-8273-DE33B2DBE6A1
D8672C38-CA7B-478F-A307-D654FD886A40,9/6/2015,Architect (Data / Systems / Information),Le Havre,,France,2015,ED43F62C-3F1F-4A8A-9A51-55F15C3283E4
4357BFFE-CBF2-4B83-8BA0-D662232AA170,4/17/2015,Database Administrator,Kamloops,BC,Canada,2015,EB01912E-957F-4ECC-882B-6FEFA2BCF99B
5DA1E298-9206-439A-B19F-D667A5C4F143,6/25/2015,Analyst (Business / Data / Systems),Kissimmee,FL,United States,2015,2BED02E0-66E8-4F16-BB07-308B8FC86745
D7E725AD-EE03-4121-BA8A-D66ED0046977,1/11/2015,IT Professional,Hillsboro,OR,United States,2015,DAEABD45-4807-45AF-A8E8-014F8CF91077
96E39E56-C84B-4570-839B-D66F6795565A,10/20/2015,Architect (Data / Systems / Information),Bellevue,WA,United States,2015,NULL
F29AC9C8-D6F1-40CB-AD41-D675B9DF4C8F,9/10/2015,Other,Mountain View,CA,United States,2015,NULL
75001584-7B5F-46BB-9BD1-D677FB67C3BD,1/7/2015,Database Administrator,Cincinnati,OH,United States,2015,4811319D-B0C3-481B-A864-2EA28ADD8697
B7A6F82C-F083-4955-8C7B-D6851C0FBB02,9/30/2015,IT Manager / Director / Executive,New York,NY,United States,2015,60481596-4C4F-4C22-BA33-F3CEFB508387
2F29BDB7-CFFB-4281-B7D3-D6930A72DCFC,9/21/2015,Other,Oakland,CA,United States,2015,NULL
840144C0-7F70-444C-8AA0-D6A2A96A4066,7/29/2015,Line of Business Manager / Director / Executive,Palma,,Spain,2015,NULL
C2B71CE3-3DE3-429E-A96A-D6A4E5A6E812,9/1/2015,Architect (Data / Systems / Information),Düsseldorf,,Germany,2015,DAF4DD65-43EE-4C51-B230-62D930DE6479
B29A7F44-767C-4423-A289-D6A553854E7F,10/20/2015,IT Manager / Director / Executive,Redmond,WA,United States,2015,NULL
30FB09D7-96F6-4412-A2F7-D6B2820386D5,8/18/2015,Other,Oceanside,CA,United States,2015,F7E0CF12-2C8D-4C93-BA9A-3A15089400A8
C2251AC4-7D6F-4945-A1BC-D6B79AB83676,9/1/2015,Architect (Data / Systems / Information),Edina,MN,United States,2015,72C3CD4B-7628-436C-8CF9-2DFA07813ED9
D9211C48-F2AC-4203-A915-D6BAE46DD910,10/1/2015,Architect (Data / Systems / Information),Sachse,TX,United States,2015,020B2C64-572D-484B-8BAC-698F66F98461
8C76F1D5-D644-4605-B323-D6C00D6C8611,8/25/2015,Database Administrator,Dalton,GA,United States,2015,6AE32AF7-D6A8-4FE1-9C74-BBD8C1F7449A
3D12A8B6-3D4A-4F59-A850-D6FD2F810CE9,6/25/2015,Architect (Data / Systems / Information),Glendale,CA,United States,2015,DD89228E-B77C-465B-AF96-723509C2186E
870D5856-F8B8-47E3-9749-D7053C146652,10/6/2015,Database Administrator,North Mankato,MN,United States,2015,50A3A070-5398-48B8-B8D3-40D1AF3AFB6D
5B15E478-14F0-45E0-8C0A-D724DF017E8F,4/17/2015,Developer,Portland,OR,United States,2015,NULL
F550FD20-04D2-487E-8788-D734F0D9BD3E,9/15/2015,,Redmond,WA,United States,2015,NULL
72522335-B36C-47F9-A021-D737334F5431,9/2/2015,Architect (Data / Systems / Information),Lansing,MI,United States,2015,F9F99F07-45E9-4533-AC8C-5DAA3223A3F7
C189370E-6243-426F-937D-D73859307F8B,6/29/2015,Other,Aliso Viejo,CA,United States,2015,NULL
AFC48DCC-973F-4838-A665-D73A6DDD4A1F,9/28/2015,Analyst (Business / Data / Systems),Melbourne,FL,United States,2015,67EB10B7-8B96-483B-A641-4FA4B3256C70
D9F0CB8F-9D27-4306-B037-D7518EDC75A2,9/29/2015,Analyst (Business / Data / Systems),Stevenage,,United Kingdom,2015,DFB0015B-30D7-4A51-B07A-4463565A0A1B
1FDA1D01-5C77-4963-9E10-D75688FAAA4B,8/19/2015,Developer,Fort Worth,TX,United States,2015,7C77981B-A80E-4C5E-9C22-3836F7369C89
311D24BA-F4E7-4B56-B15E-D76942CF7FB9,4/10/2015,Developer,Chicago,IL,United States,2015,NULL
9195A655-021C-4573-B8EE-D79057D0C275,7/7/2015,IT Professional,Edwardsville,IL,United States,2015,6029091F-7F62-4FC1-B71A-0D94CBC87809
9915D675-3205-48EB-A9E2-D795FC0848E8,7/8/2015,IT Professional,Novato,CA,United States,2015,72E211CE-8D77-44B6-A1B1-3F0DC93E698E
6C24B561-F031-4294-BC24-D7A86961D180,12/4/2014,Database Administrator,Plain City,OH,United States,2015,NULL
4A84ADF4-0380-4E72-B551-D7A86E3B541A,4/16/2015,IT Professional,Willemstad,,Netherlands Antilles,2015,BC85663B-596C-4971-985C-2571E1B3F3F2
62213D4E-D63B-45D1-9840-D7DA6ACCBE29,7/8/2015,IT Manager / Director / Executive,Sofia,,Bulgaria,2015,BD330CC0-71C6-45AE-BCAF-31517B5E8D5D
5EEF60DB-F59D-4274-8ACB-D7E754F1F808,10/15/2015,Database Administrator,Praha,,Czech Republic,2015,E0C9DFE7-291D-41B6-B1D7-04E6F09BFA3C
1339ADC8-F209-448C-96FC-D7EEDB3E82D0,10/20/2015,Architect (Data / Systems / Information),Washington,DC,United States,2015,NULL
9CA0D557-3762-4846-9A48-D7F2B3342114,4/20/2015,BI and/or Analytics Practioner,Maitland,FL,United States,2015,NULL
475FE2EA-FEC3-4C7B-8A24-D7F8125D560B,7/16/2015,BI and/or Analytics Practioner,Warrendale,PA,United States,2015,47F297A8-DF2B-4700-87C5-4C0CF31A3CF7
1EDD3E2A-47F6-4CEC-85A3-D7FC74D2A83C,1/9/2015,Other,Decatur,AL,United States,2015,491C2C20-B14E-4A12-89DC-3775CA2C68CD
1ACB399B-DBB1-4385-959F-D7FE7BB424E9,7/14/2015,Database Administrator,Atlanta,GA,United States,2015,887AD5F5-8646-48F1-B089-6DB6577CED36
80992DE8-8690-47EC-B873-D8039FFF9C95,1/11/2015,Architect (Data / Systems / Information),Ellicott City,MD,United States,2015,55D51B8C-6BB3-4C18-A484-D0FFE472FBA4
0D71DFAE-19CA-4B4F-8546-D82C4C7A695E,7/29/2015,Other,Boulder,CO,United States,2015,NULL
EF851F47-A7F5-468B-9827-D85BA2C7202A,4/19/2015,IT Manager / Director / Executive,Chicago,IL,United States,2015,ECDE64B0-0B53-41A6-8C4B-15EC74013B07
995547C7-2A05-4C56-BE1F-D86392B0A4D3,9/20/2015,Architect (Data / Systems / Information),Roslindale,MA,United States,2015,NULL
2FB24BDA-EE3F-456D-9235-D8A443C75613,4/28/2015,Database Administrator,Saskatoon,SK,Canada,2015,C8D2A955-E272-4237-BE18-C6CC4D29191D
7AC195CB-B0E1-4BE6-8598-D8AE993C5A7D,8/13/2015,IT Manager / Director / Executive,Chicago,IL,United States,2015,39B6B728-FECD-49DA-BCE4-10A3577AC6DD
F892C433-BA6F-438B-83F7-D8B2061B1879,10/16/2015,Database Administrator,Madison,WI,United States,2015,1F86A5A5-15E5-4608-955D-5FACDA34A4B7
7A56D3BA-60B9-45C2-A8E4-D8BFB5DDA56B,6/3/2015,Developer,Greene,NY,United States,2015,F1C2F416-01CD-451A-B423-5BD5F660890C
DCC8AAEF-F6D1-42AD-B3DD-D8C0B39CF973,9/23/2015,IT Professional,Bellevue,WA,United States,2015,BE4DDFEB-BAA4-4724-96A2-ECF8CFBC2E82
37A62D7E-16DA-4D3C-BE13-D8D03FD152A6,9/4/2015,BI and/or Analytics Practioner,Stockholm,,Sweden,2015,NULL
8E4FE534-5764-4950-AFFA-D8FA27D410E8,10/13/2015,Developer,Snohomish,WA,United States,2015,NULL
47E27555-8D35-40CD-8FB1-D9011DF948CC,4/3/2015,BI and/or Analytics Practioner,Atlanta,GA,United States,2015,NULL
69E38F67-0F05-4346-B3F3-D90824A6459B,10/16/2015,Other,San Francisco,CA,United States,2015,D9D5E8D8-E6C3-4A93-95EE-74137BF1CFB8
53896879-7ECF-4E27-BABF-D91898E861BF,10/14/2015,,Seattle,WA,United States,2015,NULL
BFC5B734-3A87-4454-B240-D91C6201C3D4,6/11/2015,Analyst (Business / Data / Systems),Melbourne,,Australia,2015,E714A7AB-FBD0-40D5-98C8-5CD22803917B
AF1BEB46-7C7A-47DC-B568-D9205DA22715,9/27/2015,Line of Business Manager / Director / Executive,Redmond,WA,United States,2015,A1CFEDD8-52DF-47CD-BAD3-657CC4B01B8B
D1E1F356-8D79-4070-AB8D-D92A3C2796E5,10/1/2015,Other,Olympia,WA,United States,2015,NULL
B8543AF8-8346-4CFE-A480-D94F02D9D6E5,10/27/2015,Database Administrator,Louisville,KY,United States,2015,35FBFC69-C545-406E-8BDF-3F1ED5138E78
863D2665-8113-4D18-A4A3-D96A5CD2A30D,4/15/2015,Database Administrator,Calgary,AB,Canada,2015,A2B47257-E45D-4283-A4FC-0B4D198C8217
E094F2C1-1C57-4C90-BA65-D97416010EF2,10/8/2015,Database Administrator,Charlotte,NC,United States,2015,D6A3237C-2A69-49D0-B1A4-C84B14471100
AB784890-3C01-49F1-865D-D9785F9CA792,7/10/2015,Analyst (Business / Data / Systems),Waterloo,WI,United States,2015,1E1389BC-08B4-4CA7-AF62-75A2A8B55FE2
B26D10F1-2791-4695-A931-D987BC52CA45,1/7/2015,Developer,Minneapolis,MN,United States,2015,E8321A05-9447-4D2E-BCC7-6A220C1177AA
3B1A4883-C413-4D90-9138-D9A3205CF99C,8/19/2015,BI and/or Analytics Practioner,Arrington,TN,United States,2015,48A4FF86-2786-4E83-B2DE-515326830B36
AF565893-C1E2-4252-93D7-D9A649FB02B5,9/22/2015,Line of Business Manager / Director / Executive,Toronto,ON,Canada,2015,1D072A4A-C258-48B1-AB00-BEA9A967748D
947767D2-1FBE-4135-9170-D9A75C2FC5DD,4/8/2015,Developer,Boston,MA,United States,2015,NULL
0F859835-46BE-4919-ABDE-D9B80BAE6327,4/20/2015,IT Manager / Director / Executive,Atlanta,GA,United States,2015,0D1FBBCE-3BAA-4FE8-8FB7-869561FECEFE
A1DA5AF2-E86D-4492-8330-D9C120A70704,7/10/2015,BI and/or Analytics Practioner,Dallas,TX,United States,2015,80A9127F-9F1C-4417-A5CC-AE00EFDC9DB3
45C2B085-F4DB-41D5-9E03-D9CD22CC775F,4/1/2015,Database Administrator,Pittsburgh,PA,United States,2015,FB1A975A-5E7F-463F-BFEC-CDAF8945DEC5
4167C26A-2627-499A-8CF0-D9DE41F1BB01,9/16/2015,IT Manager / Director / Executive,Charlotte,NC,United States,2015,AED2106A-25B2-4E5C-9C3B-BA391F65C0A1
B96CC929-DF8D-4F66-93D7-D9E095CF1870,9/14/2015,Analyst (Business / Data / Systems),Eau Claire,WI,United States,2015,86E8E2EC-D975-4194-80AE-212BD2211EDC
A059D8BE-19CB-4E1E-8A7B-DA05D1EF56CD,10/13/2015,Other,Fargo,ND,United States,2015,665CF1A6-0180-4740-B89D-8E72BA95CFCC
99DF13B8-CA77-4BDA-AAB7-DA0DA6EEC7AF,5/7/2015,Database Administrator,Austin,TX,United States,2015,84C888AA-AADB-421B-80D3-81294BA229A8
4D7F2779-F1DF-4B74-A40E-DA2C25A7A36A,9/9/2015,Database Administrator,Portland,OR,United States,2015,NULL
BE024394-A855-4104-8B49-DA2D5C154794,7/10/2015,IT Professional,Seattle,WA,United States,2015,NULL
713B457F-C979-4A24-ADF4-DA316F98B120,6/26/2015,IT Manager / Director / Executive,Brentwood,TN,United States,2015,53F66A3A-2429-4858-9FCE-2A7034439EA8
47EC1DDD-844F-4C53-9105-DA521CA87DB9,12/15/2014,Developer,Phoenix,AZ,United States,2015,2475963E-DD4F-4527-AF83-CB29DE81C7FB
5DF62A9F-AF15-45B5-A24F-DA5B2A895734,10/22/2015,,Ulsan,,"Korea, Republic of",2015,NULL
46A7B0BD-ED0B-44FB-81AC-DA647B306108,8/13/2015,,Vancouver,BC,Canada,2015,3E2534C0-A88E-4713-A71E-77EAC2CE6F15
B89C8120-3CCC-405E-9925-DA6D071CE219,10/14/2015,Database Administrator,Geneve,,Switzerland,2015,DC2504A3-6479-4DDB-9A96-ED816900372B
0244242A-76BE-44E8-8C15-DA78231ACF51,8/13/2015,Database Administrator,Brentwood,TN,United States,2015,NULL
729B79AA-10A9-4152-9ED0-DA84D0C311EF,1/11/2015,Analyst (Business / Data / Systems),Carnegie,PA,United States,2015,70E0F7AC-AD3E-4C9D-9666-F3B09E9DEF78
6E86889F-D9A2-4414-90F9-DA9590EAADF5,10/1/2015,Developer,Stockton,CA,United States,2015,88D73F43-53CE-432C-827B-5C80C84871DC
8CB26792-C6EE-4AB7-A652-DA9F0E8C2DDE,10/29/2015,Other,Redmond,WA,United States,2015,NULL
4ACDFFDD-A617-40B3-88B0-DAA59C7849D9,10/5/2015,Architect (Data / Systems / Information),Lviv,,Ukraine,2015,5AF70B0E-BC32-4130-BA36-E69970E4F4DC
6705A94F-CC92-476D-9C82-DAC6A3541A24,7/9/2015,Developer,Greenwich,CT,United States,2015,B72852F9-FE0E-4D4C-B951-E6485E49F943
8D276D06-702F-4EC7-9B3A-DACCDE69CCC3,8/4/2015,Architect (Data / Systems / Information),Santa Fe,NM,United States,2015,NULL
2ACA67D3-44FC-46CD-923A-DACDEE2E3F2E,8/20/2015,IT Professional,Poulsbo,WA,United States,2015,DBCE7AFF-05EF-4776-8463-7A77BB396DFB
